key,value,timestamp,sentence
E - Very Positive,0.0042,"00:03:19,658 --> 00:03:22,327","Don't be anxious."
A - Very Negative,0.1216,"00:03:22,578 --> 00:03:24,746","Anxiety's not good for the heart."
A - Negative,0.5449,"00:03:22,578 --> 00:03:24,746","Anxiety's not good for the heart."
C - Neutral,0.2583,"00:03:22,578 --> 00:03:24,746","Anxiety's not good for the heart."
D - Positive,0.0537,"00:03:22,578 --> 00:03:24,746","Anxiety's not good for the heart."
E - Very Positive,0.0215,"00:03:22,578 --> 00:03:24,746","Anxiety's not good for the heart."
A - Very Negative,0.0983,"00:03:25,122 --> 00:03:27,248","System is ready to reactivate."
A - Negative,0.3954,"00:03:25,122 --> 00:03:27,248","System is ready to reactivate."
C - Neutral,0.2531,"00:03:25,122 --> 00:03:27,248","System is ready to reactivate."
D - Positive,0.1915,"00:03:25,122 --> 00:03:27,248","System is ready to reactivate."
E - Very Positive,0.0618,"00:03:25,122 --> 00:03:27,248","System is ready to reactivate."
A - Very Negative,0.0702,"00:03:28,292 --> 00:03:30,627","CONTROL: Hubble telescope engaged."
A - Negative,0.3767,"00:03:28,292 --> 00:03:30,627","CONTROL: Hubble telescope engaged."
C - Neutral,0.3515,"00:03:28,292 --> 00:03:30,627","CONTROL: Hubble telescope engaged."
D - Positive,0.1623,"00:03:28,292 --> 00:03:30,627","CONTROL: Hubble telescope engaged."
E - Very Positive,0.0393,"00:03:28,292 --> 00:03:30,627","CONTROL: Hubble telescope engaged."
A - Very Negative,0.0463,"00:03:28,292 --> 00:03:30,627","Upgrade fully functional."
A - Negative,0.2203,"00:03:28,292 --> 00:03:30,627","Upgrade fully functional."
C - Neutral,0.3420,"00:03:28,292 --> 00:03:30,627","Upgrade fully functional."
D - Positive,0.3268,"00:03:28,292 --> 00:03:30,627","Upgrade fully functional."
E - Very Positive,0.0645,"00:03:28,292 --> 00:03:30,627","Upgrade fully functional."
A - Very Negative,0.0769,"00:03:30,878 --> 00:03:32,003","[APPLAUSE OVER RADIO]"
A - Negative,0.4572,"00:03:30,878 --> 00:03:32,003","[APPLAUSE OVER RADIO]"
C - Neutral,0.3314,"00:03:30,878 --> 00:03:32,003","[APPLAUSE OVER RADIO]"
D - Positive,0.1047,"00:03:30,878 --> 00:03:32,003","[APPLAUSE OVER RADIO]"
E - Very Positive,0.0298,"00:03:30,878 --> 00:03:32,003","[APPLAUSE OVER RADIO]"
A - Very Negative,0.0751,"00:03:32,254 --> 00:03:34,214","That applause you hear is for you, Shariff."
A - Negative,0.3811,"00:03:32,254 --> 00:03:34,214","That applause you hear is for you, Shariff."
C - Neutral,0.2813,"00:03:32,254 --> 00:03:34,214","That applause you hear is for you, Shariff."
D - Positive,0.2116,"00:03:32,254 --> 00:03:34,214","That applause you hear is for you, Shariff."
E - Very Positive,0.0508,"00:03:32,254 --> 00:03:34,214","That applause you hear is for you, Shariff."
A - Very Negative,0.0241,"00:03:34,465 --> 00:03:37,050","Congratulations."
A - Negative,0.1214,"00:03:34,465 --> 00:03:37,050","Congratulations."
C - Neutral,0.5845,"00:03:34,465 --> 00:03:37,050","Congratulations."
D - Positive,0.2342,"00:03:34,465 --> 00:03:37,050","Congratulations."
E - Very Positive,0.0358,"00:03:34,465 --> 00:03:37,050","Congratulations."
A - Very Negative,0.1844,"00:03:34,465 --> 00:03:37,050","Kick back, take the rest of the day off."
A - Negative,0.5368,"00:03:34,465 --> 00:03:37,050","Kick back, take the rest of the day off."
C - Neutral,0.1326,"00:03:34,465 --> 00:03:37,050","Kick back, take the rest of the day off."
D - Positive,0.0889,"00:03:34,465 --> 00:03:37,050","Kick back, take the rest of the day off."
E - Very Positive,0.0573,"00:03:34,465 --> 00:03:37,050","Kick back, take the rest of the day off."
A - Very Negative,0.0630,"00:03:37,301 --> 00:03:40,053","[SHARIFF LAUGHING]"
A - Negative,0.3897,"00:03:37,301 --> 00:03:40,053","[SHARIFF LAUGHING]"
C - Neutral,0.3993,"00:03:37,301 --> 00:03:40,053","[SHARIFF LAUGHING]"
D - Positive,0.1186,"00:03:37,301 --> 00:03:40,053","[SHARIFF LAUGHING]"
E - Very Positive,0.0294,"00:03:37,301 --> 00:03:40,053","[SHARIFF LAUGHING]"
A - Very Negative,0.0877,"00:03:40,304 --> 00:03:42,097","[SHARIFF SINGING IN HINDI]"
A - Negative,0.5015,"00:03:40,304 --> 00:03:42,097","[SHARIFF SINGING IN HINDI]"
C - Neutral,0.2913,"00:03:40,304 --> 00:03:42,097","[SHARIFF SINGING IN HINDI]"
D - Positive,0.0907,"00:03:40,304 --> 00:03:42,097","[SHARIFF SINGING IN HINDI]"
E - Very Positive,0.0289,"00:03:40,304 --> 00:03:42,097","[SHARIFF SINGING IN HINDI]"
A - Very Negative,0.0859,"00:03:42,348 --> 00:03:43,848","CONTROL: Matt, do you have a visual..."
A - Negative,0.3329,"00:03:42,348 --> 00:03:43,848","CONTROL: Matt, do you have a visual..."
C - Neutral,0.2260,"00:03:42,348 --> 00:03:43,848","CONTROL: Matt, do you have a visual..."
D - Positive,0.2643,"00:03:42,348 --> 00:03:43,848","CONTROL: Matt, do you have a visual..."
E - Very Positive,0.0909,"00:03:42,348 --> 00:03:43,848","CONTROL: Matt, do you have a visual..."
A - Very Negative,0.0446,"00:03:44,100 --> 00:03:47,268","...on just what Mission Specialist Shariff is doing up there?"
A - Negative,0.4096,"00:03:44,100 --> 00:03:47,268","...on just what Mission Specialist Shariff is doing up there?"
C - Neutral,0.5262,"00:03:44,100 --> 00:03:47,268","...on just what Mission Specialist Shariff is doing up there?"
D - Positive,0.0156,"00:03:44,100 --> 00:03:47,268","...on just what Mission Specialist Shariff is doing up there?"
E - Very Positive,0.0040,"00:03:44,100 --> 00:03:47,268","...on just what Mission Specialist Shariff is doing up there?"
A - Very Negative,0.0461,"00:03:47,520 --> 00:03:50,522","He appears to be doing some form of the Macarena."
A - Negative,0.4382,"00:03:47,520 --> 00:03:50,522","He appears to be doing some form of the Macarena."
C - Neutral,0.3730,"00:03:47,520 --> 00:03:50,522","He appears to be doing some form of the Macarena."
D - Positive,0.1274,"00:03:47,520 --> 00:03:50,522","He appears to be doing some form of the Macarena."
E - Very Positive,0.0153,"00:03:47,520 --> 00:03:50,522","He appears to be doing some form of the Macarena."
A - Very Negative,0.0725,"00:03:50,773 --> 00:03:54,317","But that would be just a best-guess scenario on my part."
A - Negative,0.5055,"00:03:50,773 --> 00:03:54,317","But that would be just a best-guess scenario on my part."
C - Neutral,0.3568,"00:03:50,773 --> 00:03:54,317","But that would be just a best-guess scenario on my part."
D - Positive,0.0536,"00:03:50,773 --> 00:03:54,317","But that would be just a best-guess scenario on my part."
E - Very Positive,0.0116,"00:03:50,773 --> 00:03:54,317","But that would be just a best-guess scenario on my part."
A - Very Negative,0.0536,"00:03:54,568 --> 00:03:56,194","CONTROL: Dr. Stone, Houston."
A - Negative,0.2930,"00:03:54,568 --> 00:03:56,194","CONTROL: Dr. Stone, Houston."
C - Neutral,0.4167,"00:03:54,568 --> 00:03:56,194","CONTROL: Dr. Stone, Houston."
D - Positive,0.1980,"00:03:54,568 --> 00:03:56,194","CONTROL: Dr. Stone, Houston."
E - Very Positive,0.0387,"00:03:54,568 --> 00:03:56,194","CONTROL: Dr. Stone, Houston."
A - Very Negative,0.0318,"00:03:56,445 --> 00:03:59,114","Medical now have you with a temperature drop to 35.9..."
A - Negative,0.1523,"00:03:56,445 --> 00:03:59,114","Medical now have you with a temperature drop to 35.9..."
C - Neutral,0.3658,"00:03:56,445 --> 00:03:59,114","Medical now have you with a temperature drop to 35.9..."
D - Positive,0.3851,"00:03:56,445 --> 00:03:59,114","Medical now have you with a temperature drop to 35.9..."
E - Very Positive,0.0650,"00:03:56,445 --> 00:03:59,114","Medical now have you with a temperature drop to 35.9..."
A - Very Negative,0.0233,"00:03:59,365 --> 00:04:01,783","...and a heart-rate rise to 70."
A - Negative,0.1200,"00:03:59,365 --> 00:04:01,783","...and a heart-rate rise to 70."
C - Neutral,0.5545,"00:03:59,365 --> 00:04:01,783","...and a heart-rate rise to 70."
D - Positive,0.2700,"00:03:59,365 --> 00:04:01,783","...and a heart-rate rise to 70."
E - Very Positive,0.0322,"00:03:59,365 --> 00:04:01,783","...and a heart-rate rise to 70."
A - Very Negative,0.0231,"00:04:02,701 --> 00:04:04,327","How are you feeling?"
A - Negative,0.1659,"00:04:02,701 --> 00:04:04,327","How are you feeling?"
C - Neutral,0.6304,"00:04:02,701 --> 00:04:04,327","How are you feeling?"
D - Positive,0.1630,"00:04:02,701 --> 00:04:04,327","How are you feeling?"
E - Very Positive,0.0176,"00:04:02,701 --> 00:04:04,327","How are you feeling?"
A - Very Negative,0.0667,"00:04:04,578 --> 00:04:05,912","STONE: Houston, I'm fine."
A - Negative,0.1884,"00:04:04,578 --> 00:04:05,912","STONE: Houston, I'm fine."
C - Neutral,0.1703,"00:04:04,578 --> 00:04:05,912","STONE: Houston, I'm fine."
D - Positive,0.4118,"00:04:04,578 --> 00:04:05,912","STONE: Houston, I'm fine."
E - Very Positive,0.1628,"00:04:04,578 --> 00:04:05,912","STONE: Houston, I'm fine."
A - Very Negative,0.1490,"00:04:06,163 --> 00:04:09,958","It's just keeping your lunch down in zero-G is harder than it looks."
A - Negative,0.5123,"00:04:06,163 --> 00:04:09,958","It's just keeping your lunch down in zero-G is harder than it looks."
C - Neutral,0.2653,"00:04:06,163 --> 00:04:09,958","It's just keeping your lunch down in zero-G is harder than it looks."
D - Positive,0.0542,"00:04:06,163 --> 00:04:09,958","It's just keeping your lunch down in zero-G is harder than it looks."
E - Very Positive,0.0191,"00:04:06,163 --> 00:04:09,958","It's just keeping your lunch down in zero-G is harder than it looks."
A - Very Negative,0.1107,"00:04:10,501 --> 00:04:14,170","CONTROL: Dr. Stone, Medical is asking if you want to return to Explorer."
A - Negative,0.6066,"00:04:10,501 --> 00:04:14,170","CONTROL: Dr. Stone, Medical is asking if you want to return to Explorer."
C - Neutral,0.2425,"00:04:10,501 --> 00:04:14,170","CONTROL: Dr. Stone, Medical is asking if you want to return to Explorer."
D - Positive,0.0305,"00:04:10,501 --> 00:04:14,170","CONTROL: Dr. Stone, Medical is asking if you want to return to Explorer."
E - Very Positive,0.0097,"00:04:10,501 --> 00:04:14,170","CONTROL: Dr. Stone, Medical is asking if you want to return to Explorer."
A - Very Negative,0.0425,"00:04:14,422 --> 00:04:17,841","STONE: Negative."
A - Negative,0.2081,"00:04:14,422 --> 00:04:17,841","STONE: Negative."
C - Neutral,0.4529,"00:04:14,422 --> 00:04:17,841","STONE: Negative."
D - Positive,0.2493,"00:04:14,422 --> 00:04:17,841","STONE: Negative."
E - Very Positive,0.0472,"00:04:14,422 --> 00:04:17,841","STONE: Negative."
A - Very Negative,0.1236,"00:04:14,422 --> 00:04:17,841","We've been here a week, Houston."
A - Negative,0.7562,"00:04:14,422 --> 00:04:17,841","We've been here a week, Houston."
C - Neutral,0.1034,"00:04:14,422 --> 00:04:17,841","We've been here a week, Houston."
D - Positive,0.0115,"00:04:14,422 --> 00:04:17,841","We've been here a week, Houston."
E - Very Positive,0.0053,"00:04:14,422 --> 00:04:17,841","We've been here a week, Houston."
A - Very Negative,0.0389,"00:04:14,422 --> 00:04:17,841","Let's just finish this."
A - Negative,0.1820,"00:04:14,422 --> 00:04:17,841","Let's just finish this."
C - Neutral,0.2873,"00:04:14,422 --> 00:04:17,841","Let's just finish this."
D - Positive,0.4213,"00:04:14,422 --> 00:04:17,841","Let's just finish this."
E - Very Positive,0.0705,"00:04:14,422 --> 00:04:17,841","Let's just finish this."
A - Very Negative,0.0241,"00:04:14,422 --> 00:04:17,841","Ahem."
A - Negative,0.1214,"00:04:14,422 --> 00:04:17,841","Ahem."
C - Neutral,0.5845,"00:04:14,422 --> 00:04:17,841","Ahem."
D - Positive,0.2342,"00:04:14,422 --> 00:04:17,841","Ahem."
E - Very Positive,0.0358,"00:04:14,422 --> 00:04:17,841","Ahem."
A - Very Negative,0.0335,"00:04:18,092 --> 00:04:19,509","Card is up."
A - Negative,0.1654,"00:04:18,092 --> 00:04:19,509","Card is up."
C - Neutral,0.4024,"00:04:18,092 --> 00:04:19,509","Card is up."
D - Positive,0.3399,"00:04:18,092 --> 00:04:19,509","Card is up."
E - Very Positive,0.0588,"00:04:18,092 --> 00:04:19,509","Card is up."
A - Very Negative,0.1122,"00:04:20,052 --> 00:04:21,594","CONTROL: No, that's a negative."
A - Negative,0.5232,"00:04:20,052 --> 00:04:21,594","CONTROL: No, that's a negative."
C - Neutral,0.3103,"00:04:20,052 --> 00:04:21,594","CONTROL: No, that's a negative."
D - Positive,0.0388,"00:04:20,052 --> 00:04:21,594","CONTROL: No, that's a negative."
E - Very Positive,0.0155,"00:04:20,052 --> 00:04:21,594","CONTROL: No, that's a negative."
A - Very Negative,0.1067,"00:04:21,846 --> 00:04:24,889","I'm afraid we're getting nothing on this end, doctor."
A - Negative,0.5151,"00:04:21,846 --> 00:04:24,889","I'm afraid we're getting nothing on this end, doctor."
C - Neutral,0.2679,"00:04:21,846 --> 00:04:24,889","I'm afraid we're getting nothing on this end, doctor."
D - Positive,0.0869,"00:04:21,846 --> 00:04:24,889","I'm afraid we're getting nothing on this end, doctor."
E - Very Positive,0.0234,"00:04:21,846 --> 00:04:24,889","I'm afraid we're getting nothing on this end, doctor."
A - Very Negative,0.0052,"00:04:25,891 --> 00:04:27,392","Try again."
A - Negative,0.0232,"00:04:25,891 --> 00:04:27,392","Try again."
C - Neutral,0.4706,"00:04:25,891 --> 00:04:27,392","Try again."
D - Positive,0.4722,"00:04:25,891 --> 00:04:27,392","Try again."
E - Very Positive,0.0289,"00:04:25,891 --> 00:04:27,392","Try again."
A - Very Negative,0.0803,"00:04:27,643 --> 00:04:29,561","CONTROL: No, still nothing."
A - Negative,0.4700,"00:04:27,643 --> 00:04:29,561","CONTROL: No, still nothing."
C - Neutral,0.3849,"00:04:27,643 --> 00:04:29,561","CONTROL: No, still nothing."
D - Positive,0.0490,"00:04:27,643 --> 00:04:29,561","CONTROL: No, still nothing."
E - Very Positive,0.0158,"00:04:27,643 --> 00:04:29,561","CONTROL: No, still nothing."
A - Very Negative,0.0528,"00:04:31,564 --> 00:04:33,606","Houston, can you please turn that music off?"
A - Negative,0.3519,"00:04:31,564 --> 00:04:33,606","Houston, can you please turn that music off?"
C - Neutral,0.4258,"00:04:31,564 --> 00:04:33,606","Houston, can you please turn that music off?"
D - Positive,0.1416,"00:04:31,564 --> 00:04:33,606","Houston, can you please turn that music off?"
E - Very Positive,0.0279,"00:04:31,564 --> 00:04:33,606","Houston, can you please turn that music off?"
A - Very Negative,0.0425,"00:04:33,858 --> 00:04:35,316","CONTROL: Kowalski."
A - Negative,0.2081,"00:04:33,858 --> 00:04:35,316","CONTROL: Kowalski."
C - Neutral,0.4529,"00:04:33,858 --> 00:04:35,316","CONTROL: Kowalski."
D - Positive,0.2493,"00:04:33,858 --> 00:04:35,316","CONTROL: Kowalski."
E - Very Positive,0.0472,"00:04:33,858 --> 00:04:35,316","CONTROL: Kowalski."
A - Very Negative,0.0857,"00:04:35,568 --> 00:04:37,026","KOWALSKI: Not a problem."
A - Negative,0.4638,"00:04:35,568 --> 00:04:37,026","KOWALSKI: Not a problem."
C - Neutral,0.3664,"00:04:35,568 --> 00:04:37,026","KOWALSKI: Not a problem."
D - Positive,0.0640,"00:04:35,568 --> 00:04:37,026","KOWALSKI: Not a problem."
E - Very Positive,0.0200,"00:04:35,568 --> 00:04:37,026","KOWALSKI: Not a problem."
A - Very Negative,0.0144,"00:04:37,278 --> 00:04:38,778","Thank you, Kowalski."
A - Negative,0.0328,"00:04:37,278 --> 00:04:38,778","Thank you, Kowalski."
C - Neutral,0.0772,"00:04:37,278 --> 00:04:38,778","Thank you, Kowalski."
D - Positive,0.6772,"00:04:37,278 --> 00:04:38,778","Thank you, Kowalski."
E - Very Positive,0.1984,"00:04:37,278 --> 00:04:38,778","Thank you, Kowalski."
A - Very Negative,0.0609,"00:04:39,029 --> 00:04:40,447","[MUSIC STOPS]"
A - Negative,0.3667,"00:04:39,029 --> 00:04:40,447","[MUSIC STOPS]"
C - Neutral,0.3759,"00:04:39,029 --> 00:04:40,447","[MUSIC STOPS]"
D - Positive,0.1604,"00:04:39,029 --> 00:04:40,447","[MUSIC STOPS]"
E - Very Positive,0.0361,"00:04:39,029 --> 00:04:40,447","[MUSIC STOPS]"
A - Very Negative,0.0132,"00:04:42,241 --> 00:04:43,408","Now, Houston?"
A - Negative,0.1530,"00:04:42,241 --> 00:04:43,408","Now, Houston?"
C - Neutral,0.7433,"00:04:42,241 --> 00:04:43,408","Now, Houston?"
D - Positive,0.0827,"00:04:42,241 --> 00:04:43,408","Now, Houston?"
E - Very Positive,0.0078,"00:04:42,241 --> 00:04:43,408","Now, Houston?"
A - Very Negative,0.1691,"00:04:43,659 --> 00:04:45,577","CONTROL: That's a negative."
A - Negative,0.5440,"00:04:43,659 --> 00:04:45,577","CONTROL: That's a negative."
C - Neutral,0.2334,"00:04:43,659 --> 00:04:45,577","CONTROL: That's a negative."
D - Positive,0.0355,"00:04:43,659 --> 00:04:45,577","CONTROL: That's a negative."
E - Very Positive,0.0180,"00:04:43,659 --> 00:04:45,577","CONTROL: That's a negative."
A - Very Negative,0.0448,"00:04:45,828 --> 00:04:48,413","Could Houston be misinterpreting the data?"
A - Negative,0.6237,"00:04:45,828 --> 00:04:48,413","Could Houston be misinterpreting the data?"
C - Neutral,0.3100,"00:04:45,828 --> 00:04:48,413","Could Houston be misinterpreting the data?"
D - Positive,0.0175,"00:04:45,828 --> 00:04:48,413","Could Houston be misinterpreting the data?"
E - Very Positive,0.0040,"00:04:45,828 --> 00:04:48,413","Could Houston be misinterpreting the data?"
A - Very Negative,0.0948,"00:04:48,664 --> 00:04:51,124","CONTROL: Well, we're not receiving any data."
A - Negative,0.4588,"00:04:48,664 --> 00:04:51,124","CONTROL: Well, we're not receiving any data."
C - Neutral,0.3431,"00:04:48,664 --> 00:04:51,124","CONTROL: Well, we're not receiving any data."
D - Positive,0.0785,"00:04:48,664 --> 00:04:51,124","CONTROL: Well, we're not receiving any data."
E - Very Positive,0.0247,"00:04:48,664 --> 00:04:51,124","CONTROL: Well, we're not receiving any data."
A - Very Negative,0.1327,"00:04:51,750 --> 00:04:55,753","Engineering is recommending a vis-check for component damage."
A - Negative,0.4929,"00:04:51,750 --> 00:04:55,753","Engineering is recommending a vis-check for component damage."
C - Neutral,0.2261,"00:04:51,750 --> 00:04:55,753","Engineering is recommending a vis-check for component damage."
D - Positive,0.1043,"00:04:51,750 --> 00:04:55,753","Engineering is recommending a vis-check for component damage."
E - Very Positive,0.0439,"00:04:51,750 --> 00:04:55,753","Engineering is recommending a vis-check for component damage."
A - Very Negative,0.0950,"00:04:56,755 --> 00:04:58,715","STONE: Let me see what's going on."
A - Negative,0.4517,"00:04:56,755 --> 00:04:58,715","STONE: Let me see what's going on."
C - Neutral,0.2879,"00:04:56,755 --> 00:04:58,715","STONE: Let me see what's going on."
